Population,Latitude,Longitude,Elevation,PC1,PC2,PC3,AHM.6190,bFFP.6190,CMD.6190,DD_0.6190,DD_18.6190,DD18.6190,DD5.6190,eFFP.6190,EMT.6190,Eref.6190,FFP.6190,MAP.6190,MAR.6190,MAT.6190,MCMT.6190,MSP.6190,MWMT.6190,NFFD.6190,PAS.6190,PPT_sm.6190,PPT_wt.6190,RH.6190,SHM.6190,Tave_sm.6190,Tave_wt.6190,TD.6190,Height,GthRate,ShootDryMass,Gth5pct,Gth95pct,ColdInjury
AB_Industry_4172,53.04,-117.372,1700,-0.0526420122307868,0.0104561074022423,0.0530833197771992,-1.40412358406349,0.31483468451935,-1.64570433507364,0.691141855665733,1.10920447463953,-0.842574921672102,-1.32002274458118,-0.502249708867264,-1.03470372915125,-1.74845902870277,-0.433045969885857,0.735246698872575,-0.146420951755672,-1.11560085651223,-0.37129557485802,2.58795600919825,-1.37199678309199,-0.841207064730814,0.635895444034846,2.43873558082178,-0.154957123221326,-0.182615012918175,-1.7059993177287,-1.3578566929759,-0.509838104084844,-0.164177506512502,-1.60312051065592,-1.99607261375892,-1.68430747166951,0.189593567876919,-1.41275116046065,NA
AB_Industry_4188,53.127,-117.153,1400,-0.0364122650846143,0.0124348499548131,0.0111149096807551,-0.587994916339927,-0.0979274939748973,-1.45407573833217,0.341618111162855,0.459706031234174,-0.526385323199823,-0.444275815881905,-0.326308307953157,-0.969209217124161,-0.418161437396238,-0.0871467099144341,0.0576955693426394,0.157004457363195,-0.470686182619754,-0.17795855471229,2.02027713237514,-0.362666349930532,-0.448535444066479,-0.436280856102944,1.96840519521567,-0.636150314647605,-0.826807614708191,-1.35156023076885,-0.353526491037584,-0.305998591912697,0.0431573800607846,-1.19886714441298,-1.14364259304902,-0.947977234590829,-1.4649930691541,-1.56647990246983,-1.57407795357171
AB_Industry_4193,50.157,-114.485,1872,-0.0887164718960616,0.03115733612213,-0.0281169494533183,-1.32702527601297,1.48327628007621,-1.11407780927216,0.795811544775878,1.26156429843604,-0.886148424419142,-1.4257617326306,-0.76569736531719,-0.654829559373386,-1.50361263349638,-1.21416728000045,0.495355088049387,1.62410523020248,-1.2629108257844,-0.374608597433688,0.816846180170843,-1.23611340310918,-1.04470409722057,1.30441717567355,0.34342095863572,-0.0206625095524258,0.803276261884801,-1.11485340119889,-1.41887952540698,-0.554716738587129,-0.0919166161005707,-1.28322041406359,-1.11879469413474,-0.852671381027199,-0.471449232468519,-1.21765320687685,NA
AB_Industry_4424,52.938,-117.32,1870,-0.022481457395471,0.026724364928558,0.0181141171322219,-1.80551765465765,0.565328645644207,-1.64570433507364,0.938539718125686,1.52266771794442,-0.943739539374569,-1.79860599135662,-0.68452152090435,-1.056123088879,-2.4147859677596,-0.673576520658279,1.23240202473707,0.407823457180509,-1.50012685404047,-0.481805004436239,2.99239548583896,-1.98809718734444,-1.13325976958762,1.52039809910015,2.71810899249228,0.21278289818118,0.209267228872828,-1.90899873471523,-1.94417037580434,-0.644749144338999,-0.278536490664246,-1.30759720592853,-0.475736222142087,-0.0704938950917487,-1.13083852023086,-1.20943881412849,NA
AB_Industry_4726,53.054,-116.032,1245,-0.0455871232498556,0.00856236967441432,0.00557146994810519,0.00715549440454632,-0.133132501539846,-1.22122808130541,0.0726313354243799,0.0457321769854304,-0.277699898057988,0.0308029914510394,-0.272313230043535,-0.678936071243585,0.0492888501936149,-0.0605152909545488,-0.241504113298067,-0.1795243213487,-0.0663010946704626,-0.164404339083676,1.81589926155001,0.0114413204553957,-0.231513217853127,-0.90077994789405,1.96981960321684,-0.843517879195393,-1.03108279256148,-1.19434954759848,0.0637319768839123,-0.171462195366888,0.175305980495136,0.268789981761442,0.324467652598199,0.930091174981576,-0.208576220904633,0.735993777202913,-0.616240851434135
AB_SRD_1034,52.275,-115.067,1067,-0.0688237316527805,0.00767437962370341,-0.0132936942354461,0.421651229528269,-0.287114907237878,-0.602567951244501,0.147341423391839,-0.14325009235649,0.220195585180902,0.592173053262778,-0.326308307953157,-0.735109836777619,0.685364561122609,-0.000367922212658259,-0.435533163615009,0.0962034683288369,0.127541242916303,-0.351602271663771,1.24499607305198,0.547871628087622,-0.108177523164298,-0.98751165573335,1.38503206801839,-0.880655368135351,-1.43963314826804,-0.835865333501457,0.694898655007574,-0.327973211655746,0.555430155020436,-0.918478527166914,-0.821858603683435,-1.06264737595791,-1.15553262085267,-1.90838225874457,NA
AB_SRD_2206,54.371,-116.771,915,-0.0363475848445199,-0.0165588345167782,0.00999785991768341,0.207557376440068,-0.826053327180992,-1.05660893249668,0.333695848284244,-0.0237426592090758,0.216724317437314,0.603190022850372,0.113545194332113,-0.733876975374675,0.0446541156093741,0.520304803997997,-0.346115780946519,-0.843207207491502,0.0306200741229203,-0.528237974890777,1.42143620164541,0.664060336531247,0.183205480080204,-0.897069232045317,1.68371288631909,-0.769242901315476,-0.622532436854907,-0.891999997404063,0.634451710893734,-0.524871118225179,0.758303305994411,0.0214330692975514,0.864284606490218,-0.157814925231892,-0.717656330216159,-0.924663716241869,NA
AB_SRD_2239,53.585,-117.018,1097,-0.0339287086853446,-0.0344277743905104,0.0348751782095397,0.225072141801782,-0.133132501539846,-1.08481567653147,0.068824746676145,-0.00559149841617941,-0.234194187222723,0.122761814736053,-0.238337607496103,-0.585312890590802,0.0117662973589348,-0.0437573160635462,-0.365416581168913,-0.454809201348483,-0.0178405680432757,-0.432703110182126,1.38763284040411,0.127371657357216,-0.110078808820463,-0.906263215373169,1.54011265198816,-0.816654910415607,-0.826807614708191,-1.00251682490753,0.150878463842139,-0.234992663415425,0.473020778437073,-0.623473450727343,-0.891152484050099,-0.419118934347696,-0.755670710888638,-1.00962128021824,NA
AB_SRD_2340,50.899,-114.7,1371,-0.0434740040749302,0.00449772393041173,0.0292539944006865,0.122381857797586,1.1962227756063,-0.728145920245572,-0.0425274265642277,0.125864363099987,-0.489759686757945,-0.340013806960804,-1.33472024876062,-0.602652950508458,0.626361748306652,-1.31773880124766,-0.35213112483855,0.449682175200039,-0.127668252936945,-0.068972133949265,0.988218236787969,-0.32094421545921,-0.915486143722954,-0.703377754918603,0.739936421195111,-0.932080499533515,-1.93714790609702,-0.948729679714205,-0.348794291641921,-0.0391082352442659,-0.0580920036134032,-0.105387111030326,0.531116654289717,0.161885912432037,-0.727593788067965,-0.698205582263917,NA
AB_SRD_2379,51.7,-115.212,1828,-0.0780427662931967,0.0126133856380996,-0.00959816339138767,-0.57722441135668,0.482797121252284,-1.44265565387156,0.373957326026046,0.551714551685255,-0.623542951096253,-0.634059828884066,-0.294717999350918,-0.798007911261431,-0.24973847834258,-0.416085070659904,0.0189959714967086,1.39397761927994,-0.53725086321493,-0.360079566111092,1.40703643006141,-0.615057535804376,-0.665421506881479,-0.191890933914567,1.29369309131571,-0.606074649337725,-0.957726727125781,-1.18980659156203,-0.597733113718333,-0.390177251913512,0.116159100261888,-0.881914376584971,-1.26935830674335,-0.651798013858774,-1.15752140529155,-1.81768510951104,NA
AB_SRD_241,53.759,-116.894,1219,-0.0262684049379496,-0.00625793368734992,0.0232451321828099,-0.065064015420929,-0.399790433001611,-1.26430320199981,0.0691541909756727,0.113691715676875,-0.359874658509642,-0.105327470608038,0.113545194332113,-0.618996578411567,-0.42753027553919,0.294632750410306,-0.219183698393982,-0.270973158694847,-0.114761679067154,-0.139142429378884,1.69389743548785,-0.112914449407232,-0.108177523164298,-0.80004611661953,1.88069001459268,-0.778163979419615,-0.622532436854907,-1.18502517667097,-0.0909087361484409,-0.119291939526403,0.0930394782282561,0.0460630754282531,-0.158722408464493,0.252116275492248,-1.08896656454124,-0.414427803709592,-0.963142367919869
AB_SRD_2446,49.393,-114.332,1370,-0.0726512146113155,0.016329063353797,-0.145842225335798,-0.500860896287263,0.328814715554252,-0.0405583226262198,-0.363700453201006,-0.331430067559949,-0.0887653486632208,0.238620428354948,-0.143804273455453,0.0525700278654441,0.702577751725184,-0.257586268497601,0.353916934611932,0.568705518110989,0.324606194547571,0.240134043039928,0.219914715711111,0.43172359454304,-0.105559851302113,0.582579954985192,-0.196140488230595,0.279906234743075,-0.622532436854907,-0.270897256563719,0.271771775605038,0.29807048034858,-0.0886543192075381,-1.41310297244879,-0.944342565238333,-1.14531704177253,0.192699829154122,-1.20290514187731,NA
AB_SRD_2644,50.965,-114.903,1737,-0.0729025287007227,0.0200222684953131,0.000916117250190657,-0.950156988238058,1.62150824240576,-1.12751987463737,0.536007698384832,0.888144329435105,-0.775882365380367,-1.10963838498331,-1.2060153125237,-0.708155457923909,-1.04811684757266,-1.51417386093193,0.236370949384822,1.40852907893006,-0.884140996136694,-0.367163752125536,1.04064288734213,-1.14807401634655,-1.07558706750463,0.54322358891926,0.585141525757023,-0.246296781802539,-0.485331027364513,-1.18373795034764,-1.13253505655437,-0.429089697798758,-0.0738187617092554,-0.551966302885617,-1.03220008002346,0.0494502826959953,-0.575024502315518,-1.2569284819222,NA
AB_SRD_3087,57.687,-115.719,639,0.00902638397163008,-0.101187755542586,0.0593775624882342,-0.12801935422623,-0.441531986169769,-0.101893048593093,2.80573032847412,1.92867948081741,-0.0958576499614232,-0.0266924498699816,-0.765665149484503,-0.941062691293908,-0.578468021422661,-0.130046172255165,-0.913873881374855,-1.07147384707311,-1.90752930098443,-2.83030148226379,-0.270443482751294,0.608281873568296,-0.435777767294404,-0.824033776505109,0.0754334600119867,-0.880655368135351,-0.622532436854907,0.212600823973559,0.443139190752701,-2.72780721922468,3.0252755336193,-0.957649731662733,-0.797145396127101,-0.809226315289791,-0.86757250628318,-1.43038109087799,NA
AB_SRD_3283,49.043,-113.536,1400,-0.0853550796195347,0.0145145794479164,-0.0200710623073608,-0.103980816491289,-0.168063782446716,-0.167757231504257,-0.627014758632845,-0.652784917029665,0.237095786925693,0.56908727722623,0.0255744938750589,0.218345600694128,1.00356389117062,0.104334082890764,0.125361100616638,1.35565917590496,0.654151524754536,0.508947913054736,0.558499024004707,0.720082848888454,0.12396495372477,-0.0512844269076609,0.0898810692214051,-0.153253590517907,-0.715212293261998,-0.415192309544167,0.598223205202433,0.543611991675254,-0.221083817603617,-1.27819084867137,-1.08539644993165,-1.31462209774205,-0.74675590300478,-1.40116154888816,NA
AB_SRD_334,56.466,-117.394,634,-0.0226641905280286,-0.363895355326931,-0.0414644845744775,1.06518088453162,-0.640089544603706,0.697089349775666,1.61234796640566,0.889436069296946,0.378396560732868,0.623657914214955,-0.85413251069548,-0.690804683683517,0.325171074388765,-0.0452757727102291,-1.04884744315308,-0.923228224457245,-0.890130827220951,-1.96666115430842,-0.483489822219234,0.90619801053098,-0.234369870373644,-1.02976482226241,-0.125827568983619,-0.910365359287318,-1.4295722778256,0.557065867351662,0.848152970239151,-1.73528672831872,2.27507071985333,0.723787415708353,0.533143001184896,0.190912874913393,0.115775797427828,0.159399027117878,NA
AB_SRD_4032,49.619,-110.327,1458,-0.109580813248495,0.0304334858258398,-0.132153960167392,1.80106594940265,-0.382752417026891,1.32836144167821,-0.139635760876705,-0.400644968390551,0.980264217432908,0.925261000624457,-0.502249708867264,-0.263123920141077,1.45682387516876,-0.0332489472402843,-0.92940278618241,2.04431090745751,0.42832024830863,0.172623215922783,-0.4583113676526,1.34121605579003,-0.0642267570213035,-0.934719778313613,-0.478645293598954,-0.815411686279478,-1.23535797041476,0.688853652415885,1.25141199092911,0.068695367448579,0.347354438657977,-0.023384187518792,-0.906093589243696,0.483272910409663,-0.507972849523506,1.00910247182759,NA
AB_SRD_4348,55.658,-119.274,895,0.00764404214722339,-0.026644376534517,0.0531628879143955,0.294814502295658,-1.28800054427509,-0.6859545706816,0.795110351932902,0.4209485440738,0.114728268146257,0.394632489473085,0.0255744938750589,-0.772899253071225,-0.517493976575654,0.737251773252436,-0.560402389712048,-0.694326497439397,-0.408478766908891,-0.80156751538824,0.391926770243446,0.547871628087622,0.146782604674641,-0.684384130960194,0.725250698563363,-0.687540425647568,0.194568274558228,-0.364542793365659,0.574005343244675,-0.8496762675954,0.996110550258861,0.331421581334206,0.841682768976407,0.599280075300302,0.224194614896727,-0.142650243771364,NA
AB_SRD_4460,53.766,-117.7,1270,-0.037903300372214,0.005926597932153,0.00968180411328466,0.179336582133003,0.0208499041581866,-1.13093404002827,-0.129616265105755,-0.0262150215252892,-0.417686524649591,-0.149359537838736,-0.238337607496103,-0.398066529285235,-0.260968000532483,-0.133466423851748,-0.331409920371343,-0.427172388151048,0.0273470850704087,0.0651807411249613,1.16238406762827,-0.238842218184966,-0.163122511128473,-0.76108943163698,1.2333759404201,-0.732646471860989,-0.622532436854907,-1.00246074489787,-0.21180204791134,0.0675779042760093,-0.155532728425044,0.503612840395436,-0.141038686532096,0.858119686626243,-0.937866184198467,0.0374203001433419,-0.797978838206424
AB_SRD_4462,53.767,-117.204,1130,-0.043650912742709,0.0180020298331533,0.0251101790893919,0.225735610253914,-0.194655211226127,-1.12564707557633,0.00360561583215902,-0.0574264461747804,-0.204518529296909,0.167775014822588,-0.150366907039049,-0.546853471982039,0.00157021250351987,0.0139771399908206,-0.35020153591946,-0.485173287188762,0.0421917680499624,-0.201778277503537,1.38207505930266,0.124130841809565,-0.0684100300800448,-0.895375379354465,1.55064387819534,-0.799634940222694,-0.826807614708191,-1.00481016462443,0.147617402570209,-0.143969914633725,0.252381823566572,-0.421643528672381,-1.14875477508759,-0.358441752042832,-0.855741821899197,-0.0465398116511675,NA
AB_SRD_4619,52.079,-115.983,1738,-0.0869774484815928,0.0391642212700849,-0.0256286512602503,-1.23926152885443,1.0217355411954,-1.64570433507364,0.876353537169246,1.37822368660389,-0.927809295049958,-1.60967708361604,-1.2060153125237,-1.00849363858368,-1.61556213417173,-1.17188155618663,0.304206134474011,0.719235503691948,-1.35536297458683,-0.554624637299295,1.66772830916251,-1.71082785829007,-1.22890455308802,0.509583848914751,1.33578849957663,-0.284501656212579,-0.21398208114834,-1.54662979181374,-1.69880448244694,-0.661077241577375,-0.115036238134202,-0.400245422888999,-0.686789354638311,-0.443312412338061,-1.10234372711607,-1.03411933852569,NA
AB_SRD_4620,52.05,-115.936,1879,-0.0646058173472228,0.0166786267697555,-0.0176256084282561,-1.39277262770281,1.01004048161956,-1.64570433507364,0.857522067389741,1.34882387254405,-0.931174725940185,-1.57853219874236,-1.19138529750475,-1.01435865884994,-1.58068155394578,-1.1652906532358,0.565091958469641,0.966234219865047,-1.32277938533211,-0.538412079011434,2.1063439648885,-1.66044712629582,-1.22569665457666,0.732412188577778,1.73892237347417,-0.154431930582936,-0.21398208114834,-1.65851285667108,-1.65816198591965,-0.663117880581068,-0.111524352157437,-1.42204101507854,-2.09679549137052,-0.984913178501161,-0.808253106524566,-0.421355339793129,NA
AB_SRD_4707,49.648,-110.304,1398,-0.088188055888611,0.032842622162881,-0.075295204562569,2.00421825226717,-0.449330258943691,1.46845660967905,-0.162680733350651,-0.43925760607333,1.06178831634558,0.979000176872928,-0.502249708867264,-0.253036028140045,1.50189681391359,0.00427186160245134,-0.983369441565872,1.4234123454913,0.441548887166555,0.185341521465541,-0.549925453791771,1.35761319607726,-0.0542840500967808,-0.979743685019918,-0.554194567257267,-0.838316273383661,-1.23535797041476,0.819319279964322,1.26791271884987,0.091627741691715,0.349826958079339,-1.13932158901326,-1.31426137965858,-1.51774011799305,0.389927001165222,-0.998015417582581,NA
AB_SRD_4709,58.653,-117.475,782,0.0200461126845135,-0.0610921144412843,0.0813549872443573,-0.571609149786863,-0.142328777417258,-0.395342475339072,3.36844710341689,2.49343436569819,-0.406309402375766,-0.474086966105979,-1.29398601298075,-1.54398477465913,-1.35418239776309,-0.590681764313715,-0.916284862994549,-0.9114858631362,-2.47597758675123,-2.9455147915441,-0.319378456641298,0.134547053279846,-0.790176635527001,-0.727540966175746,-0.0223103157878297,-0.881542551556439,-0.622532436854907,0.0782143482923997,-0.0670338707359896,-3.04082925180239,2.9372314409371,-1.18619644993832,-1.68615664646399,-0.917562630404247,-1.16913701328015,-0.774256919663126,NA
AB_SRD_4711,51.031,-114.775,1403,-0.0417742458061806,0.0286661447108874,-0.0427797614521308,0.387746855777035,0.874592777571751,-0.285133557974491,-0.118409077686749,0.00731664041828349,-0.425824370343789,-0.19150807790936,-1.03709964778806,-0.463915328250833,0.625915415996324,-1.00217821900792,-0.467945525007194,0.699917134798214,-0.0182752257958721,-0.0333067119962939,0.430788402018231,-0.218540860475565,-0.694179216613313,-0.664585871194743,0.222496448677437,-0.809967091038158,-1.64390832612133,-0.615412914526808,-0.217171240891144,0.0151200733180955,-0.0512644633599802,-0.43550618552226,-0.717546575858658,-0.0851594380392878,-0.769426832413624,-0.508620008688137,NA
AB_SRD_4731,51.482,-115.18,1744,-0.0389237290061318,0.00673876580387977,0.0375758835018755,-0.481659731758196,0.892299250492595,-1.29845855116948,0.376060111350399,0.619152896822613,-0.691936088616971,-0.800552381469982,-0.706237676788051,-0.753834187192903,-0.176494849372883,-0.879013409772068,-0.109496479698174,0.894160053490314,-0.613757964398967,-0.304388998392757,1.07475953173762,-0.851610145145448,-0.847450851256445,-0.207504762951692,1.02233275531414,-0.597645783496972,-0.826807614708191,-1.12045736250277,-0.831395042606235,-0.380143467496231,-0.0225581909697888,-1.37917775313189,-0.737230029265318,-0.904079504374662,-1.36583089145004,-1.63521078990163,NA
AB_SRD_4732,51.467,-114.734,1388,-0.066231089816639,0.0155240444032362,-0.0103624576324255,0.717555486597157,0.556128845389223,-0.310388212486593,-0.173788505796445,-0.102950851167466,-0.317144229656515,-0.0256123773181056,-0.85413251069548,-0.509524057277944,0.606198127237103,-0.7028287421627,-0.60050520319257,0.713831254928988,0.0813838708984346,0.0261043647656333,0.656195812961371,-0.0642380529714543,-0.515738472496125,-0.976421798725533,0.635084924057415,-0.961737591750659,-1.64390832612133,-0.7031693374334,-0.0275886915609754,0.0586461594523354,-0.0456773720333077,-0.871813683744663,-0.581927710695638,-0.422144541782256,-1.4385372099883,-1.93732473741362,-0.0864183109047306
AB_SRD_4737,56.879,-116.103,749,-0.0154552062255822,-0.0613923271037482,-0.019109867559379,0.108068511457412,-0.335643236816845,0.0784421355703508,2.25896066708009,1.55159528302251,-0.0629678105331151,0.0789023754668884,-1.01750436755625,-0.90520113880479,-0.165028497793826,-0.304093679168874,-0.882085890668312,-0.999224018216017,-1.54495806931079,-2.47620159503522,-0.156224365313167,0.585735376008932,-0.485871447894456,-0.866519743827595,0.207306429886509,-0.872605379935974,-1.23535797041476,0.0934125061634698,0.43076537420648,-2.33652992726994,2.6507604989263,-0.0402529988071299,0.0897179965776104,0.00760823838418332,-1.53773211852466,-0.509093113326123,NA
AB_SRD_4738,54.596,-117.159,813,-0.0127373678389028,-0.152725636837715,0.0290835433760305,0.20464192367987,-0.903044530030008,-0.790589628296151,0.614875500325063,0.107940067014009,0.384865659233804,0.768889910075686,0.0255744938750589,-0.916122605114765,0.180527110925791,0.520304803997997,-0.392498241104843,-0.835286631203409,-0.106695149831603,-0.842379198761243,1.11198178144486,0.838229681345136,0.183205480080204,-0.818865811864923,1.37895862955792,-0.723441547196028,-0.826807614708191,-0.704892847221681,0.805730350464965,-0.818106937900695,1.14782940429051,0.287590242243302,0.36151143856958,0.244994137665099,-1.07089482049896,-0.713330246531096,NA
AB_SRD_4740,55.92,-116.566,723,0.00294964949994072,-0.00754049318608067,0.0610720338793495,0.406713835318718,-0.67207092148296,-0.0324918512047817,1.36039129286027,0.718256396023299,0.301574545030235,0.565881263781065,-0.590220409324318,-0.884906782964436,0.206604014051096,0.0981093044333355,-0.725621097007749,-0.848389250721215,-0.718424955023124,-1.67357527403604,0.246603318506485,0.820788742944453,-0.161237898541494,-0.885568436760447,0.601358215407867,-0.821235385831418,-1.23535797041476,-0.162017917816775,0.771642834974114,-1.51372054857067,1.9465012431326,0.678874956682317,0.561755005638147,0.59781585722219,0.823781624826455,0.31397595169206,NA
AB_SRD_4743,56.923,-115.781,777,-0.0412341134186103,-0.447172032388612,-0.10103570729459,-0.0198566247465204,-0.287114907237878,-0.0673239837846351,2.33866556424689,1.64810075141044,-0.0962063659230313,0.00375503640378408,-0.942103211152534,-0.866182432549152,-0.291472205507822,-0.304093679168874,-0.858971897720803,-0.92710481017914,-1.61703944874756,-2.56607825123651,-0.0921835529389469,0.547871628087622,-0.508243372128091,-0.844030304861783,0.274928263072728,-0.87322787034736,-1.03108279256148,0.0195071327604088,0.381246472965535,-2.41478518664696,2.70591880449106,1.2306266648023,0.974524562227548,0.643253584084525,-0.194757640914327,0.842558465339706,NA
AB_SRD_910,53.672,-117.46,1219,-0.0386219461534333,0.0194664784718977,0.00940076564450926,0.0318270999727152,0.0978411070072028,-1.21746760025778,0.0206767002615393,0.13501898236663,-0.465341975544286,-0.259621057098472,-0.2387752058901,-0.602003662550592,-0.304082542405466,-0.174141332308522,-0.291854240444811,-0.533524760806408,-0.162981018012644,-0.069338871770396,1.34715070341464,-0.295715466106652,-0.290291900192112,-0.7503419555826,1.43156766123557,-0.768923071012166,-0.826807614708191,-1.1021268034144,-0.27224899202518,-0.0669918271017508,-0.0456773720333077,-0.598003527028904,-0.491789874669472,-0.265600556216359,0.100886708942007,-0.66292737268862,-0.525551179690294
BC_TSC_10155,51.5,-117,1400,-0.0503437288634385,0.0235402287155028,-0.00744265790651985,-1.02806442045326,0.512636851360393,-0.221567061235952,0.117825223605741,0.311589834142004,-0.506262340236727,-0.453656722328751,-0.582322161010578,-0.325586278833581,-0.0202859934311688,-0.577350992750183,0.684454578891517,1.65074286919468,-0.317851239024447,-0.0760157964475614,0.0494472959656238,-0.365696343466244,-0.477736657438657,1.43517586937429,-0.0203057385550885,0.885747450151323,-0.0946199952609852,-0.39220734728151,-0.370396156418837,-0.112999865611932,-0.0756818604350006,0.263526029211799,-0.215222041215641,0.206032811249793,0.0597988832188604,0.986380695813577,0.796068649215573
BC_TSC_14331,52.167,-124.183,1370,0.0290281772255539,0.0176794689341987,0.0714352672472006,1.52285552068155,1.70259007282314,1.36023213187443,-0.139325089085417,0.235801809529024,-0.688860307219228,-0.82195342797237,-1.58504263804336,-0.702129008528405,0.490266000872464,-1.73949733487083,-1.01546146976753,0.0417766251822804,-0.244953460948692,0.164044387554448,-1.28160098301006,-0.902964783173106,-1.37156155611844,-0.660912375076433,-0.947563174208264,-0.700143688953473,-1.88019812726152,0.858042526631727,-0.885894599563898,0.0893893326029389,-0.506338564043861,-0.057398539580917,0.672055599656585,-0.127057451397992,0.984791632484466,0.308021062837986,NA
BC_TSC_19917,49.1,-115.933,1300,-0.057315881214667,0.0287748886870118,-0.041362742361995,-0.652450408762699,0.137631329793094,0.484364614320616,-0.78712812542314,-0.706383192218716,0.139339246657358,0.425329964909229,0.15651440350464,0.72438377785359,0.846891313348045,0.0147699683467843,0.702323813433888,0.745055636516226,0.708014539912731,0.720931716590217,-0.334003298394005,0.546565448231048,0.206445515449452,0.934169292845156,-0.69003244674557,0.80725891769435,0.183072029369059,0.261910122972154,0.481322488519857,0.749926615119769,-0.492903968593316,0.58239399683131,0.579342480079612,0.0531641655324153,0.0742085139639886,0.640175133174684,1.02629457581945
BC_TSC_2100,55.067,-128.25,152,0.11090546874164,0.00813382539552548,-0.0841187544286934,0.133382204822659,-1.44782754277973,1.15754227392487,-1.13453692213154,-1.51677038185706,1.43514673846529,1.56108926700393,1.79166791899322,1.23045766942218,0.725313373083933,1.69511223427336,0.265534440216105,-1.73426565899983,1.52787426545298,0.830315492942128,-0.891173576436929,1.44727671437209,1.67553298371561,-0.322975477734789,-1.14220555399018,-0.15576508574163,1.21594416382465,1.35006096660215,1.42431741411522,0.999665578830853,-0.274914803129443,1.56621332802348,1.82878125983489,1.07488355899123,-0.0399129425309995,1.35668846308065,NA
BC_TSC_2175,50.917,-120.083,1402,0.00399843618433223,0.0211659054431317,-0.00514728691275359,0.146384983822595,-0.538440621469686,0.133249009970608,-0.511121489209175,-0.332438061184858,-0.312526735463985,-0.100953922837934,0.553398696617382,0.547513166686591,-0.15626456828296,0.556178383655231,-0.195256483277079,1.17741955977276,0.31643412042712,0.53244187180229,-0.542136936905324,-0.236171996995714,0.325177219967082,0.102356794791918,-0.627747113575882,0.122150220972061,1.01166898597136,0.172116997680983,-0.033596031054484,0.518462229188863,-0.593954033776607,1.47202761812234,1.49978003346715,1.47321323090029,-0.586599350372976,0.94953562631442,NA
BC_TSC_2237,55.583,-123.583,732,0.0682292322396722,0.000710500292217566,0.075197164463568,-1.53771810162034,1.13296372256963,-1.08873474795539,0.785090591760428,1.24383445781313,-0.900434035958277,-1.47966022244996,-0.708193446297419,-0.596012927564211,-1.672037662737,-0.989027199343045,0.89624124939873,-0.619349395939458,-1.24052095446355,-0.516848840677643,0.302249739620755,-1.55559926716831,-0.765117846194058,1.96035782709966,0.15094871746711,0.719867497340071,1.12095383720907,-0.952710647518295,-1.51026764023137,-0.621450584479206,-0.092290117785945,0.0388041760135938,0.548797451547393,-0.0425996725101704,0.202590484643119,0.0953572451248122,-0.159991078526214
BC_TSC_25378,50.467,-118.95,1082,-0.0196400934341623,0.0465455561070802,-0.0194484120608869,0.00959823424441919,-1.13004968943118,0.364505919788583,-0.96564991955374,-1.14655231386544,0.988041377970392,1.08651617695723,1.57743263162528,1.03908986530375,0.629767619906613,1.37856483728242,0.249708641231966,0.720188885540671,1.15821460002614,0.890305605723668,-0.192953638747658,1.19546643480288,1.03055753301814,0.133891540996205,-0.471406027083704,0.451990804770841,0.846477768919812,0.360655138618229,1.13424264165811,0.887917768969466,-0.392916200411283,1.62674509644318,0.832194492566628,1.08803035740163,-0.46522673098379,1.26732782786891,1.17621845664874
BC_TSC_27132,51.217,-119.75,1650,-0.0155543413739283,0.030012104732543,-0.00778622079553074,-0.555523213513652,-0.205053299855532,-0.153328736225373,-0.387856969683953,-0.114416447944234,-0.458234888769777,-0.375140612872708,0.817310797988544,0.520730931284857,-0.542399981951786,0.482763139962599,0.294429163687534,0.625009097180229,0.0856117898619533,0.501643324138582,-0.370537995037485,-0.348489715399482,0.186061576831748,0.828638882905417,-0.504562548047613,0.637135489965831,1.42021934167793,-0.0386342925046724,-0.268082881045467,0.432259721984033,-0.625188387822348,1.48754222659628,0.521654023138799,1.04350249365859,-0.222062761275123,0.984609435441054,NA
BC_TSC_28832,54.817,-128.287,200,0.186587852541569,-0.000804747475786784,-0.131467778282073,-0.488962895822674,-1.62916499239774,1.08075023797495,-1.32251582999047,-1.70628575018958,1.65345238509025,1.69779546167939,2.26751187569522,1.62262616739673,0.61982409786131,2.03530015076861,0.981902809119084,-2.05641488707212,1.71582942836516,1.0680650485665,-0.895389104395161,1.49507029363287,2.05575232265846,0.0942201763398175,-1.10345063203273,0.52561943530144,1.8287696973845,1.38653245830557,1.50616907205053,1.22370363587504,-0.481909701745913,0.444092134363914,0.905064613226767,-0.145204201367257,1.10615321984748,1.31336444008925,NA
BC_TSC_29146,56.917,-125.05,680,0.0508561818811203,0.00113804809059749,0.0493959516342005,0.743417393320887,0.482797121252284,0.55644369910195,1.07582968091957,0.891061161381199,-0.445057659900942,-0.318878589154498,-0.708162572791094,-0.810008667015119,-0.505106391795781,-0.616915941508608,-0.932648531541454,-1.45129892352131,-0.890130827220951,-1.31947538680747,-0.988148325771727,-0.112914449407232,-0.407196236326968,-0.557091435916061,-0.785164349041708,-0.533120133138837,-0.21398208114834,0.784181589507503,-0.151355103797499,-1.18878330370966,1.24416946770109,0.227201922216502,0.114196432437735,-0.0375667311986354,-0.547083690309202,0.201586999340946,-1.74829149310467
